6,0.13017598697577548
2,0.26953118901348677
5,0.214168037653604
1,0.32393301972054966
15,0.14446543772976078
4,0.28660008488434285
3,-0.035795527962606544
13,0.16737286339010946
16,0.7564504044145364
10,0.5520617033189419
7,0.2655743436006559
21,0.22476509737040157
20,0.18241041786289156
8,0.5032185121473827
17,0.22973075205208937
23,0.29470440742508036
25,0.24353063317966597
26,0.14495221752653242
28,0.15599350919717755
29,0.18175013992857897
31,0.13680800170806548
32,0.09194490862913007
34,0.09372812807958264
35,0.17316479272714067
36,0.17413447909784163
37,0.12694493239669508
44,-0.24230228856071556
39,0.2930443699789403
45,0.25410741990044705
19,0.2414517221024462
46,0.09679313502349965
47,0.18555768362796718
51,0.17699276723194848
52,0.09727924473595528
53,0.28104922499670437
54,0.2006947750730777
41,0.1558069133038071
55,0.09438444190242908
57,0.2171934974815958
61,-0.03811251590156143
65,0.09830143667603829
56,0.17346781610133014
66,0.17825743969425478
69,0.15601303552947363
70,0.17282004602127235
71,0.09224364178450178
72,0.18649480503807264
74,0.09224364178450178
75,-0.03934118527317611
68,0.1509284501642983
64,0.16244964228623499
76,0.15585674046162534
77,0.1764451847034603
78,0.15962769837976015
60,0.28907310502837663
79,0.09830143667603829
80,0.16643094626561206
81,0.20767782604716478
62,-0.0646028419258797
83,0.09621529896235187
104,0.2189826503517912
86,0.09621529896235187
87,0.09152063224159307
89,0.14249209138360502
94,0.09283548662729763
95,0.17481143719794404
96,0.11516630395691875
97,0.14522593307881249
99,0.38144496636854697
88,0.2539545153083735
101,0.2407071655855962
100,0.11566762766190875
103,0.09007714858251446
105,0.3176148143148364
106,0.08865948651557636
107,0.18428300162505057
108,0.09463310378173279
109,0.21528047466897735
110,0.13178793165352148
111,0.2917860811604251
112,0.14148885348717594
115,0.1611597794111082
114,0.11376005636621149
119,0.36954608912808623
122,0.09438444190242908
127,0.3442793623569365
129,0.21898271158422425
116,0.18876888380485815
131,0.09498871271033797
132,0.15929327362976745
133,0.0901961614485856
113,0.16534467987759724
125,0.1639581553047168
135,0.05673718159025974
134,0.23489120508422912
137,0.09529987043239047
138,0.0922574304154615
140,0.09621529896235187
141,0.1484544454939937
139,0.12364684225703465
142,0.15214774151499041
143,0.18011507300727564
144,0.15791808983455308
145,0.09224364178450178
146,0.13349948479804527
147,0.09551069377042254
148,0.11610529446655718
93,0.2573376474099263
149,0.16914809958977825
150,0.09484202355743138
152,0.0274955719803776
153,0.17314843239136446
154,0.09758275158376976
155,0.23594350778321901
156,0.12048310737194956
157,0.14037886852759712
158,0.0954908640858066
160,0.25063295090905313
161,0.15779329076652457
162,0.09424325900438654
163,0.10494054281674137
165,0.3259836233644119
166,0.10327647129990904
167,0.2636732723704628
168,0.09621529896235187
169,0.2305666955745866
170,0.0947647977337173
171,0.13460839655394888
172,0.09391254463605873
173,0.16158370714812367
174,0.1427412483278218
175,0.18876888380485815
176,0.1549800636535554
177,0.025213902670450997
178,0.18743504266686473
179,-0.039097927667673005
180,0.11258097881082305
181,0.12399441116549191
159,0.18807781625746514
182,0.09846960809211429
183,0.12887745004227266
184,0.1890191004635778
185,0.0949587213305006
186,0.11762661349224814
187,0.08905669481889696
33,0.18624028567996165
188,0.1421073420260737
189,0.18505198862378988
190,0.09376039307117465
191,0.18077259212053606
192,0.23191095937701423
193,0.18853293517167297
194,0.09633228047243918
195,0.09438444190242908
196,0.09626079401915222
198,0.14066156620597214
199,0.13982696428329722
200,0.1869976181124715
201,0.28958849982971113
202,0.20059097845430762
203,0.12726805392900015
204,-0.06777344617384538
205,0.09391254463605873
206,0.11617635392676413
207,0.1226890022393945
209,0.1532846596650528
210,0.09438444190242908
120,0.21968317010681773
211,0.09105007017009802
212,0.1423885989482431
213,0.18782508927211747
214,0.17867611495887648
215,0.21268103995016038
216,0.06312049027597133
217,0.24333335375803233
218,0.27154557634607973
219,0.11638066487604348
220,0.09656861945244721
223,0.31896648209583955
224,0.21211693181605198
225,0.09566959839157983
227,0.11152345446670316
228,0.1512370302714994
230,0.23302496192123973
231,0.09180955509949092
232,0.2831533257072872
233,0.16124391473055255
208,0.1889992139636642
234,0.2127625239446266
235,0.1817651752432065
222,0.1599710130224604
236,0.09627868026798173
237,0.09418202415567915
238,0.10897966725738917
239,0.2363259534976665
240,0.23079421554139862
